time_created,Blog,Bookmark,Comment,Discussion,Discussion Reply,File,Idea,mission_accepted,mission_applied,mission_offered,user
2011-01-19,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0
2011-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2011-01-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-01-24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-01-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2011-01-26,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-01-27,2.0,2.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-01-28,0.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0
2011-01-31,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2011-02-01,4.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0
2011-02-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2011-02-03,0.0,1.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0
2011-02-04,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,19.0
2011-02-07,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,13.0
2011-02-08,1.0,4.0,3.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,15.0
2011-02-09,0.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0
2011-02-10,4.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0
2011-02-11,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0
2011-02-12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-14,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-02-15,0.0,4.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0
2011-02-16,3.0,10.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,11.0
2011-02-17,3.0,2.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0
2011-02-18,0.0,1.0,3.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,8.0
2011-02-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2011-02-22,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0
2011-02-23,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0
2011-02-24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2011-02-25,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0
2011-02-28,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
2011-03-01,2.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-03-02,0.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0
2011-03-03,4.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
2011-03-04,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0
2011-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-03-07,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-03-08,3.0,1.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,10.0
2011-03-09,3.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0
2011-03-10,1.0,1.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0
2011-03-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2011-03-14,0.0,1.0,7.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-03-15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2011-03-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
2011-03-17,2.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,10.0
2011-03-18,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
2011-03-21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2011-03-22,1.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,52.0
2011-03-23,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0
2011-03-24,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0
2011-03-25,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
2011-03-27,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-03-28,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-03-29,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-03-30,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0
2011-03-31,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-04-01,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0
2011-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-04-04,3.0,2.0,3.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,14.0
2011-04-05,3.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
2011-04-06,0.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,24.0
2011-04-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2011-04-08,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-04-11,1.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0
2011-04-12,2.0,2.0,3.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,18.0
2011-04-13,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-04-14,1.0,3.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,11.0
2011-04-15,2.0,1.0,4.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-04-18,0.0,0.0,1.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,17.0
2011-04-19,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0
2011-04-20,2.0,3.0,5.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0
2011-04-21,3.0,3.0,2.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,17.0
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-04-26,1.0,2.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,16.0
2011-04-27,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
2011-04-28,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-04-29,0.0,3.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-05-02,4.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-05-03,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
2011-05-04,1.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0
2011-05-05,0.0,2.0,1.0,5.0,13.0,10.0,0.0,0.0,0.0,0.0,11.0
2011-05-06,1.0,1.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,10.0
2011-05-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2011-05-09,1.0,1.0,8.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,28.0
2011-05-10,1.0,5.0,3.0,2.0,9.0,79.0,0.0,0.0,0.0,0.0,11.0
2011-05-11,0.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,16.0
2011-05-12,4.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0
2011-05-13,2.0,2.0,3.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,5.0
2011-05-16,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
2011-05-17,2.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0
2011-05-18,1.0,2.0,2.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,6.0
2011-05-19,2.0,2.0,4.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-05-20,2.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0
2011-05-24,1.0,0.0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,6.0
2011-05-25,2.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,13.0
2011-05-26,2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0
2011-05-27,2.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0
2011-05-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-30,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-05-31,2.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,7.0
2011-06-01,3.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0
2011-06-02,2.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,10.0
2011-06-03,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0
2011-06-06,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-06-07,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0
2011-06-08,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
2011-06-09,3.0,2.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,14.0
2011-06-10,3.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0
2011-06-13,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0
2011-06-14,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-06-15,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-06-16,1.0,2.0,5.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,16.0
2011-06-17,4.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
2011-06-19,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2011-06-20,2.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0
2011-06-21,5.0,0.0,8.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,24.0
2011-06-22,2.0,1.0,7.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,17.0
2011-06-23,5.0,3.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0
2011-06-24,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0
2011-06-27,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0
2011-06-28,0.0,0.0,10.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0
2011-06-29,2.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0
2011-06-30,5.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0
2011-07-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-04,4.0,0.0,3.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,7.0
2011-07-05,2.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0
2011-07-06,1.0,3.0,2.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0
2011-07-07,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-07-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-07-11,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0
2011-07-12,1.0,3.0,1.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,22.0
2011-07-13,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0
2011-07-14,1.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,14.0
2011-07-15,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0
2011-07-18,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,10.0
2011-07-19,1.0,0.0,5.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,5.0
2011-07-20,0.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0
2011-07-21,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0
2011-07-22,2.0,7.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,10.0
2011-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2011-07-25,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0
2011-07-26,1.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
2011-07-27,3.0,0.0,6.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0
2011-07-28,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0
2011-07-29,2.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,8.0
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-08-02,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0
2011-08-03,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0
2011-08-04,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2011-08-05,0.0,5.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,6.0
2011-08-08,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-08-09,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
2011-08-10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2011-08-11,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
2011-08-12,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-08-15,1.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0
2011-08-16,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0
2011-08-17,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
2011-08-18,2.0,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,8.0
2011-08-19,1.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
2011-08-22,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2011-08-23,1.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,6.0
2011-08-24,2.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0
2011-08-25,0.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0
2011-08-26,2.0,3.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0
2011-08-29,1.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-08-30,2.0,0.0,1.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,6.0
2011-08-31,0.0,25.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0
2011-09-01,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0
2011-09-02,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-09-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-09-06,3.0,1.0,1.0,2.0,10.0,13.0,0.0,0.0,0.0,0.0,14.0
2011-09-07,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,14.0
2011-09-08,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0
2011-09-09,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0
2011-09-12,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,12.0
2011-09-13,2.0,2.0,4.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,23.0
2011-09-14,3.0,1.0,1.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,24.0
2011-09-15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0
2011-09-16,3.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,18.0
2011-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-09-19,2.0,0.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
2011-09-20,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
2011-09-21,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0
2011-09-22,5.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-09-23,6.0,2.0,3.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,14.0
2011-09-26,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
2011-09-27,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,21.0
2011-09-28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
2011-09-29,3.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0
2011-09-30,0.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,13.0
2011-10-03,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0
2011-10-04,1.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,29.0
2011-10-05,0.0,3.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,26.0
2011-10-06,1.0,0.0,2.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,24.0
2011-10-07,3.0,1.0,3.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,11.0
2011-10-11,0.0,4.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,24.0
2011-10-12,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,22.0
2011-10-13,1.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0
2011-10-14,0.0,1.0,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,20.0
2011-10-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-10-17,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0
2011-10-18,4.0,5.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,25.0
2011-10-19,0.0,2.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,17.0
2011-10-20,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,16.0
2011-10-21,2.0,0.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,17.0
2011-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-10-24,1.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,16.0
2011-10-25,2.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,17.0
2011-10-26,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-10-27,2.0,5.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,8.0
2011-10-28,3.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,9.0
2011-10-31,1.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0
2011-11-01,5.0,2.0,2.0,31.0,11.0,6.0,0.0,0.0,0.0,0.0,31.0
2011-11-02,0.0,1.0,2.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,30.0
2011-11-03,4.0,1.0,2.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,10.0
2011-11-04,0.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0
2011-11-07,5.0,0.0,5.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,12.0
2011-11-08,1.0,3.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,15.0
2011-11-09,5.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0
2011-11-10,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-14,3.0,3.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,25.0
2011-11-15,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,24.0
2011-11-16,2.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0
2011-11-17,2.0,10.0,10.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,14.0
2011-11-18,1.0,2.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0
2011-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-21,0.0,18.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0
2011-11-22,6.0,1.0,6.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,14.0
2011-11-23,3.0,3.0,6.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,17.0
2011-11-24,6.0,20.0,10.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,11.0
2011-11-25,3.0,3.0,5.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,14.0
2011-11-28,2.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-11-29,5.0,5.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0
2011-11-30,5.0,8.0,10.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,18.0
2011-12-01,2.0,7.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,12.0
2011-12-02,1.0,2.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-12-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05,3.0,2.0,1.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,12.0
2011-12-06,2.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,12.0
2011-12-07,1.0,8.0,2.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,20.0
2011-12-08,3.0,4.0,3.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,7.0
2011-12-09,4.0,1.0,1.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,11.0
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-12,5.0,4.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,25.0
2011-12-13,5.0,3.0,8.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,12.0
2011-12-14,2.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
2011-12-15,0.0,2.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,16.0
2011-12-16,1.0,1.0,3.0,2.0,5.0,12.0,0.0,0.0,0.0,0.0,5.0
2011-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-19,1.0,7.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,16.0
2011-12-20,3.0,2.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0
2011-12-21,3.0,6.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,4.0
2011-12-22,5.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0
2011-12-23,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0
2011-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-28,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
2011-12-29,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
2011-12-30,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2012-01-03,6.0,2.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0
2012-01-04,3.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,20.0
2012-01-05,2.0,4.0,1.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,10.0
2012-01-06,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0
2012-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-09,0.0,1.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
2012-01-10,2.0,5.0,2.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,14.0
2012-01-11,2.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0
2012-01-12,2.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,12.0
2012-01-13,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0
